Javaエンジニア,Marvel株式会社,Javaを使いこなして、技術を社会に役立てたいITエンジニア募集！,https://www.wantedly.com/projects/560208
Javaエンジニア,株式会社ONE ACT,Java仲間を増やしたいJava好きエンジニアウォンテッド！,https://www.wantedly.com/projects/91340
Webエンジニア,株式会社ONE ACT,仲間と一緒に成長していきたいエンジニア募集！まだ卵も可。,https://www.wantedly.com/projects/271792
Javaエンジニア,株式会社ONE ACT,後輩を育ててみたい、ちょっと頼られたいエンジニアウォンテッド！,https://www.wantedly.com/projects/94685
WEBエンジニア,株式会社ONE ACT,一緒にプロジェクトチームを作っていきたいエンジニアWanted！,https://www.wantedly.com/projects/94064
WEBエンジニア,株式会社ONE ACT,ベンチャーで一緒に成長していきたいエンジニアWanted！,https://www.wantedly.com/projects/73724
開発エンジニア,株式会社ライブエスト,JAVAエンジニアになりたい方をWanted！経験がなくてもOK！,https://www.wantedly.com/projects/584579
JAVAエンジニア,株式会社ライブエスト,開発セクションの立ち上げメンバー！JAVAエンジニアを超絶Wanted！,https://www.wantedly.com/projects/458460
JAVAエンジニア,株式会社ライブエスト,先駆け的存在としてJOINしてくれるJAVAエンジニアwanted！,https://www.wantedly.com/projects/535087
JAVAエンジニア,株式会社ライブエスト,Java技術者が、いません！先駆け的存在としてJOINしてくれる人募集中！,https://www.wantedly.com/projects/459025
システムエンジニア,株式会社キューブエッジ,高難易度案件もなんのその！ハイレベルSESで成長したいIT技術者募集！,https://www.wantedly.com/projects/583321
Javaエンジニア,株式会社アスペア,フリーランス&社員のいいとこ取りができる、JavaエンジニアWanted！,https://www.wantedly.com/projects/319422
PHP/Javaエンジニア,株式会社アスペア,AIを利用した広告プラットフォームに携わるエンジニア Wanted！,https://www.wantedly.com/projects/322337
サーバーサイド（Go）,株式会社アスペア,自社開発の案件でGoにも挑戦したい、Java・PHP好きのエンジニア募集!,https://www.wantedly.com/projects/517270
Webエンジニア,株式会社レルモ,Webエンジニア　募集！！,https://www.wantedly.com/projects/571697
Java開発エンジニア,株式会社プラウドデータ,IT業界経験ゼロから起業した社長から学ぶ。Javaのエンジニア希望者を募集,https://www.wantedly.com/projects/330329
Java開発エンジニア,株式会社プラウドデータ,Java開発スキルを更に向上させたい。強い意志を持つエンジニアを募集！,https://www.wantedly.com/projects/324373
